date,region,category,product_name,internal_price,competitor_price,units_sold,inventory_level,revenue,price_index
2026-02-17,Central,Apparel,Aero Daily Fitness Tee,23.41,25.27,67,160,1568.0,0.93
2026-02-17,Central,Lifestyle,Aether Gym Pant,74.96,74.18,80,146,5997.0,1.01
2026-02-17,Central,Lifestyle,Affirm Water Bottle,6.87,5.28,12,46,82.0,1.3
2026-02-17,Central,Lifestyle,Aim Analog Watch,43.81,44.95,33,139,1446.0,0.97
2026-02-17,Central,Lifestyle,Ajax Full-Zip Sweatshirt,67.46,70.48,52,112,3508.0,0.96
2026-02-17,Central,Lifestyle,Ana Running Short,39.86,39.94,66,162,2631.0,1.0
2026-02-17,Central,Lifestyle,Angel Light Running Short,38.07,42.03,64,93,2436.0,0.91
2026-02-17,Central,Lifestyle,Antonia Racer Tank,38.77,34.07,15,26,582.0,1.14
2026-02-17,Central,Lifestyle,Apollo Running Short,29.11,32.24,41,97,1194.0,0.9
2026-02-17,Central,Lifestyle,Arcadio Gym Short,15.54,19.24,56,60,870.0,0.81
2026-02-17,Central,Lifestyle,Argus All-Weather Tank,20.56,22.32,31,145,637.0,0.92
2026-02-17,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,35.01,40.05,51,105,1786.0,0.87
2026-02-17,Central,Lifestyle,Artemis Running Short,41.47,44.88,48,135,1991.0,0.92
2026-02-17,South,Apparel,Abominable Hoodie,68.09,67.32,20,142,1362.0,1.01
2026-02-17,South,Lifestyle,Adrienne Trek Jacket,57.11,58.44,24,179,1371.0,0.98
2026-02-17,South,Lifestyle,Aeon Capri,44.45,47.87,50,136,2223.0,0.93
2026-02-17,South,Apparel,Aero Daily Fitness Tee,20.75,25.9,78,145,1619.0,0.8
2026-02-17,South,Lifestyle,Aether Gym Pant,78.9,75.87,55,78,4340.0,1.04
2026-02-17,South,Lifestyle,Affirm Water Bottle,5.0,5.65,16,194,80.0,0.88
2026-02-17,South,Lifestyle,Aim Analog Watch,47.86,45.3,80,141,3829.0,1.06
2026-02-17,South,Lifestyle,Ajax Full-Zip Sweatshirt,69.95,69.44,49,157,3428.0,1.01
2026-02-17,South,Lifestyle,Ana Running Short,44.56,40.07,20,14,891.0,1.11
2026-02-17,South,Lifestyle,Angel Light Running Short,38.29,43.95,98,193,3752.0,0.87
2026-02-17,South,Lifestyle,Antonia Racer Tank,37.2,34.96,10,107,372.0,1.06
2026-02-17,South,Lifestyle,Apollo Running Short,28.46,31.11,78,43,2220.0,0.91
2026-02-17,South,Lifestyle,Arcadio Gym Short,17.19,19.69,97,110,1667.0,0.87
2026-02-17,South,Lifestyle,Argus All-Weather Tank,17.37,20.29,38,127,660.0,0.86
2026-02-17,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.13,39.85,79,42,2933.0,0.93
2026-02-17,South,Lifestyle,Artemis Running Short,47.2,45.11,10,132,472.0,1.05
2026-02-16,West,Apparel,Abominable Hoodie,73.84,70.96,43,78,3175.0,1.04
2026-02-16,West,Lifestyle,Adrienne Trek Jacket,59.87,57.95,30,111,1796.0,1.03
2026-02-16,West,Lifestyle,Aeon Capri,51.99,49.65,35,4,1820.0,1.05
2026-02-16,West,Apparel,Aero Daily Fitness Tee,25.84,23.26,14,108,362.0,1.11
2026-02-16,West,Lifestyle,Aether Gym Pant,71.69,75.14,99,177,7097.0,0.95
2026-02-16,West,Lifestyle,Affirm Water Bottle,7.66,5.42,39,7,299.0,1.41
2026-02-16,West,Lifestyle,Aim Analog Watch,47.37,44.1,8,94,379.0,1.07
2026-02-16,West,Lifestyle,Ajax Full-Zip Sweatshirt,66.76,67.56,38,155,2537.0,0.99
2026-02-16,West,Lifestyle,Ana Running Short,42.37,41.13,75,151,3178.0,1.03
2026-02-16,West,Lifestyle,Angel Light Running Short,40.48,41.86,11,7,445.0,0.97
2026-02-16,West,Lifestyle,Antonia Racer Tank,37.44,34.36,30,191,1123.0,1.09
2026-02-16,West,Lifestyle,Apollo Running Short,35.72,32.31,12,109,429.0,1.11
2026-02-16,West,Lifestyle,Arcadio Gym Short,17.17,21.86,95,20,1631.0,0.79
2026-02-16,West,Lifestyle,Argus All-Weather Tank,17.69,22.83,36,117,637.0,0.77
2026-02-16,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.3,38.85,71,84,2577.0,0.93
2026-02-16,West,Lifestyle,Artemis Running Short,43.14,45.27,57,144,2459.0,0.95
2026-02-16,East,Apparel,Abominable Hoodie,71.63,69.34,92,91,6590.0,1.03
2026-02-16,East,Lifestyle,Adrienne Trek Jacket,58.33,58.93,41,130,2392.0,0.99
2026-02-16,East,Lifestyle,Aeon Capri,52.27,49.4,16,33,836.0,1.06
2026-02-16,East,Apparel,Aero Daily Fitness Tee,23.81,23.09,23,185,548.0,1.03
2026-02-16,East,Lifestyle,Aether Gym Pant,77.14,75.14,81,28,6248.0,1.03
2026-02-16,East,Lifestyle,Affirm Water Bottle,5.0,8.81,71,73,355.0,0.57
2026-02-16,East,Lifestyle,Aim Analog Watch,43.54,46.05,40,78,1742.0,0.95
2026-02-16,East,Lifestyle,Ajax Full-Zip Sweatshirt,73.73,68.86,25,54,1843.0,1.07
2026-02-16,East,Lifestyle,Ana Running Short,40.58,40.39,84,125,3409.0,1.0
2026-02-16,East,Lifestyle,Angel Light Running Short,40.44,41.98,75,6,3033.0,0.96
2026-02-16,East,Lifestyle,Antonia Racer Tank,34.67,34.38,11,183,381.0,1.01
2026-02-16,East,Lifestyle,Apollo Running Short,31.18,31.2,87,11,2713.0,1.0
2026-02-16,East,Lifestyle,Arcadio Gym Short,17.62,19.12,78,180,1374.0,0.92
2026-02-16,East,Lifestyle,Argus All-Weather Tank,24.99,20.56,35,123,875.0,1.22
2026-02-16,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,37.7,40.59,90,163,3393.0,0.93
2026-02-16,East,Lifestyle,Artemis Running Short,45.01,45.87,87,42,3916.0,0.98
2026-02-16,Central,Apparel,Abominable Hoodie,70.67,68.15,30,15,2120.0,1.04
2026-02-16,Central,Lifestyle,Adrienne Trek Jacket,60.57,58.6,48,106,2907.0,1.03
2026-02-16,Central,Lifestyle,Aeon Capri,44.46,48.56,32,95,1423.0,0.92
2026-02-16,Central,Apparel,Aero Daily Fitness Tee,19.46,25.33,43,177,837.0,0.77
2026-02-16,Central,Lifestyle,Aether Gym Pant,69.93,74.39,99,133,6923.0,0.94
2026-02-16,Central,Lifestyle,Affirm Water Bottle,5.0,5.46,45,84,225.0,0.92
2026-02-16,Central,Lifestyle,Aim Analog Watch,47.58,44.57,98,167,4663.0,1.07
2026-02-16,Central,Lifestyle,Ajax Full-Zip Sweatshirt,68.24,70.3,38,42,2593.0,0.97
2026-02-16,Central,Lifestyle,Ana Running Short,42.76,40.75,98,90,4190.0,1.05
2026-02-16,Central,Lifestyle,Angel Light Running Short,38.01,41.74,90,8,3421.0,0.91
2026-02-16,Central,Lifestyle,Antonia Racer Tank,30.18,33.3,35,155,1056.0,0.91
2026-02-16,Central,Lifestyle,Apollo Running Short,30.77,33.69,72,161,2215.0,0.91
2026-02-16,Central,Lifestyle,Arcadio Gym Short,15.7,20.89,59,111,926.0,0.75
2026-02-16,Central,Lifestyle,Argus All-Weather Tank,23.24,21.93,27,0,627.0,1.06
2026-02-16,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.51,39.14,21,89,809.0,0.98
2026-02-16,Central,Lifestyle,Artemis Running Short,47.1,44.39,92,173,4333.0,1.06
2026-02-16,South,Apparel,Abominable Hoodie,66.56,68.44,44,17,2929.0,0.97
2026-02-16,South,Lifestyle,Adrienne Trek Jacket,56.87,57.19,48,190,2730.0,0.99
2026-02-16,South,Lifestyle,Aeon Capri,51.45,49.38,33,185,1698.0,1.04
2026-02-16,South,Apparel,Aero Daily Fitness Tee,26.01,23.43,58,121,1509.0,1.11
2026-02-16,South,Lifestyle,Aether Gym Pant,69.9,72.34,80,100,5592.0,0.97
2026-02-16,South,Lifestyle,Affirm Water Bottle,7.44,5.89,57,195,424.0,1.26
2026-02-16,South,Lifestyle,Aim Analog Watch,48.0,43.69,75,45,3600.0,1.1
2026-02-16,South,Lifestyle,Ajax Full-Zip Sweatshirt,64.98,70.91,76,107,4938.0,0.92
2026-02-16,South,Lifestyle,Ana Running Short,35.31,41.99,76,32,2684.0,0.84
2026-02-16,South,Lifestyle,Angel Light Running Short,46.52,41.0,23,161,1070.0,1.13
2026-02-16,South,Lifestyle,Antonia Racer Tank,35.37,33.5,66,81,2334.0,1.06
2026-02-16,South,Lifestyle,Apollo Running Short,29.98,34.0,46,69,1379.0,0.88
2026-02-16,South,Lifestyle,Arcadio Gym Short,19.69,20.68,74,71,1457.0,0.95
2026-02-16,South,Lifestyle,Argus All-Weather Tank,19.41,23.08,56,195,1087.0,0.84
2026-02-16,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.4,39.23,99,80,3604.0,0.93
2026-02-16,South,Lifestyle,Artemis Running Short,44.98,46.57,8,115,360.0,0.97
2026-02-15,West,Apparel,Abominable Hoodie,67.28,70.13,80,92,5382.0,0.96
2026-02-15,West,Lifestyle,Adrienne Trek Jacket,58.38,55.73,37,177,2160.0,1.05
2026-02-15,West,Lifestyle,Aeon Capri,47.57,48.35,34,187,1617.0,0.98
2026-02-15,West,Apparel,Aero Daily Fitness Tee,26.76,25.35,93,134,2489.0,1.06
2026-02-15,West,Lifestyle,Aether Gym Pant,69.79,74.28,47,166,3280.0,0.94
2026-02-15,West,Lifestyle,Affirm Water Bottle,6.65,6.75,55,97,366.0,0.99
2026-02-15,West,Lifestyle,Aim Analog Watch,46.4,43.59,14,74,650.0,1.06
2026-02-15,West,Lifestyle,Ajax Full-Zip Sweatshirt,68.62,68.66,18,18,1235.0,1.0
2026-02-15,West,Lifestyle,Ana Running Short,41.37,39.47,77,162,3185.0,1.05
2026-02-15,West,Lifestyle,Angel Light Running Short,39.74,40.59,16,164,636.0,0.98
2026-02-15,West,Lifestyle,Antonia Racer Tank,37.82,33.14,6,27,227.0,1.14
2026-02-15,West,Lifestyle,Apollo Running Short,32.35,31.79,72,132,2329.0,1.02
2026-02-15,West,Lifestyle,Arcadio Gym Short,19.66,19.58,76,52,1494.0,1.0
2026-02-15,West,Lifestyle,Argus All-Weather Tank,21.14,23.24,84,80,1776.0,0.91
2026-02-15,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.65,37.45,27,189,1071.0,1.06
2026-02-15,West,Lifestyle,Artemis Running Short,45.14,44.73,50,7,2257.0,1.01
2026-02-15,East,Apparel,Abominable Hoodie,65.32,69.37,75,7,4899.0,0.94
2026-02-15,East,Lifestyle,Adrienne Trek Jacket,57.61,58.81,9,137,518.0,0.98
2026-02-15,East,Lifestyle,Aeon Capri,51.59,47.26,36,89,1857.0,1.09
2026-02-15,East,Apparel,Aero Daily Fitness Tee,21.63,23.83,74,19,1601.0,0.91
2026-02-15,East,Lifestyle,Aether Gym Pant,77.5,73.88,6,58,465.0,1.05
2026-02-15,East,Lifestyle,Affirm Water Bottle,5.56,5.62,73,102,406.0,0.99
2026-02-15,East,Lifestyle,Aim Analog Watch,40.78,46.2,73,135,2977.0,0.88
2026-02-15,East,Lifestyle,Ajax Full-Zip Sweatshirt,72.68,70.92,66,177,4797.0,1.02
2026-02-15,East,Lifestyle,Ana Running Short,38.49,41.32,41,64,1578.0,0.93
2026-02-15,East,Lifestyle,Angel Light Running Short,39.84,43.27,17,81,677.0,0.92
2026-02-15,East,Lifestyle,Antonia Racer Tank,32.12,33.0,48,39,1542.0,0.97
2026-02-15,East,Lifestyle,Apollo Running Short,28.83,31.9,87,28,2508.0,0.9
2026-02-15,East,Lifestyle,Arcadio Gym Short,16.49,21.39,33,150,544.0,0.77
2026-02-15,East,Lifestyle,Argus All-Weather Tank,22.22,23.23,25,177,556.0,0.96
2026-02-15,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.65,39.56,12,52,500.0,1.05
2026-02-15,East,Lifestyle,Artemis Running Short,43.11,43.46,89,93,3837.0,0.99
2026-02-15,Central,Apparel,Abominable Hoodie,67.96,67.82,81,149,5505.0,1.0
2026-02-15,Central,Lifestyle,Adrienne Trek Jacket,56.07,56.11,41,161,2299.0,1.0
2026-02-15,Central,Lifestyle,Aeon Capri,48.9,47.64,28,107,1369.0,1.03
2026-02-15,Central,Apparel,Aero Daily Fitness Tee,22.91,24.6,46,24,1054.0,0.93
2026-02-15,Central,Lifestyle,Aether Gym Pant,70.79,74.75,55,99,3893.0,0.95
2026-02-15,Central,Lifestyle,Affirm Water Bottle,11.38,7.02,13,15,148.0,1.62
2026-02-15,Central,Lifestyle,Aim Analog Watch,44.4,46.4,5,65,222.0,0.96
2026-02-15,Central,Lifestyle,Ajax Full-Zip Sweatshirt,64.13,70.83,75,147,4810.0,0.91
2026-02-15,Central,Lifestyle,Ana Running Short,35.17,38.6,83,181,2919.0,0.91
2026-02-15,Central,Lifestyle,Angel Light Running Short,41.87,41.03,15,170,628.0,1.02
2026-02-15,Central,Lifestyle,Antonia Racer Tank,32.09,32.24,17,54,546.0,1.0
2026-02-15,Central,Lifestyle,Apollo Running Short,28.75,34.24,18,113,518.0,0.84
2026-02-15,Central,Lifestyle,Arcadio Gym Short,17.58,21.2,37,30,650.0,0.83
2026-02-15,Central,Lifestyle,Argus All-Weather Tank,24.41,22.05,89,199,2172.0,1.11
2026-02-15,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.16,40.56,89,192,3218.0,0.89
2026-02-15,Central,Lifestyle,Artemis Running Short,48.47,46.29,12,91,582.0,1.05
2026-02-15,South,Apparel,Abominable Hoodie,64.21,68.89,92,27,5907.0,0.93
2026-02-15,South,Lifestyle,Adrienne Trek Jacket,61.78,56.78,23,29,1421.0,1.09
2026-02-15,South,Lifestyle,Aeon Capri,45.25,49.96,44,106,1991.0,0.91
2026-02-15,South,Apparel,Aero Daily Fitness Tee,23.77,25.89,13,169,309.0,0.92
2026-02-15,South,Lifestyle,Aether Gym Pant,77.38,75.9,49,58,3792.0,1.02
2026-02-15,South,Lifestyle,Affirm Water Bottle,9.99,8.8,30,29,300.0,1.14
2026-02-15,South,Lifestyle,Aim Analog Watch,42.31,43.3,78,79,3300.0,0.98
2026-02-15,South,Lifestyle,Ajax Full-Zip Sweatshirt,70.63,69.25,88,165,6215.0,1.02
2026-02-15,South,Lifestyle,Ana Running Short,38.2,39.94,26,89,993.0,0.96
2026-02-15,South,Lifestyle,Angel Light Running Short,46.84,40.38,34,29,1593.0,1.16
2026-02-15,South,Lifestyle,Antonia Racer Tank,32.3,34.9,11,101,355.0,0.93
2026-02-15,South,Lifestyle,Apollo Running Short,36.57,34.37,57,189,2084.0,1.06
2026-02-15,South,Lifestyle,Arcadio Gym Short,17.66,21.06,89,2,1572.0,0.84
2026-02-15,South,Lifestyle,Argus All-Weather Tank,24.64,23.33,46,11,1133.0,1.06
2026-02-15,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.37,39.75,81,127,3270.0,1.02
2026-02-15,South,Lifestyle,Artemis Running Short,49.2,46.38,6,75,295.0,1.06
2026-02-14,West,Apparel,Abominable Hoodie,73.21,69.13,98,131,7175.0,1.06
2026-02-14,West,Lifestyle,Adrienne Trek Jacket,57.71,57.44,56,74,3232.0,1.0
2026-02-14,West,Lifestyle,Aeon Capri,45.66,49.35,33,83,1507.0,0.93
2026-02-14,West,Apparel,Aero Daily Fitness Tee,27.59,22.77,93,8,2566.0,1.21
2026-02-14,West,Lifestyle,Aether Gym Pant,76.74,75.27,41,164,3146.0,1.02
2026-02-14,West,Lifestyle,Affirm Water Bottle,10.48,8.15,39,119,409.0,1.29
2026-02-14,West,Lifestyle,Aim Analog Watch,43.43,44.92,42,133,1824.0,0.97
2026-02-14,West,Lifestyle,Ajax Full-Zip Sweatshirt,66.78,67.6,65,145,4341.0,0.99
2026-02-14,West,Lifestyle,Ana Running Short,38.32,40.21,5,24,192.0,0.95
2026-02-14,West,Lifestyle,Angel Light Running Short,41.4,40.12,49,124,2029.0,1.03
2026-02-14,West,Lifestyle,Antonia Racer Tank,35.32,33.05,34,181,1201.0,1.07
2026-02-14,West,Lifestyle,Apollo Running Short,30.54,31.96,43,102,1313.0,0.96
2026-02-14,West,Lifestyle,Arcadio Gym Short,19.87,20.15,73,37,1451.0,0.99
2026-02-14,West,Lifestyle,Argus All-Weather Tank,26.3,21.34,45,197,1184.0,1.23
2026-02-14,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,35.77,40.34,38,169,1359.0,0.89
2026-02-14,West,Lifestyle,Artemis Running Short,40.05,45.55,90,53,3604.0,0.88
2026-02-14,East,Apparel,Abominable Hoodie,68.34,68.87,92,73,6287.0,0.99
2026-02-14,East,Lifestyle,Adrienne Trek Jacket,54.76,58.99,80,73,4381.0,0.93
2026-02-14,East,Lifestyle,Aeon Capri,50.52,48.5,62,17,3132.0,1.04
2026-02-14,East,Apparel,Aero Daily Fitness Tee,25.46,24.75,69,125,1757.0,1.03
2026-02-14,East,Lifestyle,Aether Gym Pant,73.73,73.27,66,103,4866.0,1.01
2026-02-14,East,Lifestyle,Affirm Water Bottle,9.41,6.37,39,125,367.0,1.48
2026-02-14,East,Lifestyle,Aim Analog Watch,48.77,45.33,67,129,3268.0,1.08
2026-02-14,East,Lifestyle,Ajax Full-Zip Sweatshirt,72.79,69.29,92,96,6697.0,1.05
2026-02-14,East,Lifestyle,Ana Running Short,38.21,39.97,65,196,2484.0,0.96
2026-02-14,East,Lifestyle,Angel Light Running Short,43.56,40.41,29,188,1263.0,1.08
2026-02-14,East,Lifestyle,Antonia Racer Tank,33.89,35.82,69,48,2338.0,0.95
2026-02-14,East,Lifestyle,Apollo Running Short,32.16,31.99,51,156,1640.0,1.01
2026-02-14,East,Lifestyle,Arcadio Gym Short,21.75,19.86,36,72,783.0,1.1
2026-02-14,East,Lifestyle,Argus All-Weather Tank,21.67,23.88,76,56,1647.0,0.91
2026-02-14,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.73,40.93,21,122,876.0,1.02
2026-02-14,East,Lifestyle,Artemis Running Short,43.6,46.35,39,61,1700.0,0.94
2026-02-14,Central,Apparel,Abominable Hoodie,73.19,69.08,63,124,4611.0,1.06
2026-02-14,Central,Lifestyle,Adrienne Trek Jacket,54.9,55.67,14,27,769.0,0.99
2026-02-14,Central,Lifestyle,Aeon Capri,51.73,48.61,42,99,2173.0,1.06
2026-02-14,Central,Apparel,Aero Daily Fitness Tee,28.69,22.61,94,191,2697.0,1.27
2026-02-14,Central,Lifestyle,Aether Gym Pant,69.75,72.77,84,168,5859.0,0.96
2026-02-14,Central,Lifestyle,Affirm Water Bottle,10.22,6.27,94,187,961.0,1.63
2026-02-14,Central,Lifestyle,Aim Analog Watch,41.41,45.31,49,51,2029.0,0.91
2026-02-14,Central,Lifestyle,Ajax Full-Zip Sweatshirt,69.42,70.21,62,20,4304.0,0.99
2026-02-14,Central,Lifestyle,Ana Running Short,39.12,39.58,25,196,978.0,0.99
2026-02-14,Central,Lifestyle,Angel Light Running Short,39.9,41.33,98,198,3910.0,0.97
2026-02-14,Central,Lifestyle,Antonia Racer Tank,36.86,34.63,74,26,2728.0,1.06
2026-02-14,Central,Lifestyle,Apollo Running Short,28.08,32.89,26,35,730.0,0.85
2026-02-14,Central,Lifestyle,Arcadio Gym Short,16.03,20.88,76,199,1218.0,0.77
2026-02-14,Central,Lifestyle,Argus All-Weather Tank,21.86,20.84,69,60,1508.0,1.05
2026-02-14,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.57,39.73,94,198,3720.0,1.0
2026-02-14,Central,Lifestyle,Artemis Running Short,44.5,45.46,29,8,1291.0,0.98
2026-02-14,South,Apparel,Abominable Hoodie,68.17,68.1,33,96,2250.0,1.0
2026-02-14,South,Lifestyle,Adrienne Trek Jacket,53.51,57.34,36,79,1926.0,0.93
2026-02-14,South,Lifestyle,Aeon Capri,46.13,49.19,69,159,3183.0,0.94
2026-02-14,South,Apparel,Aero Daily Fitness Tee,26.2,22.61,53,112,1389.0,1.16
2026-02-14,South,Lifestyle,Aether Gym Pant,72.91,74.84,20,112,1458.0,0.97
2026-02-14,South,Lifestyle,Affirm Water Bottle,11.99,5.13,78,33,935.0,2.34
2026-02-14,South,Lifestyle,Aim Analog Watch,49.98,46.39,68,100,3399.0,1.08
2026-02-14,South,Lifestyle,Ajax Full-Zip Sweatshirt,71.69,68.75,36,21,2581.0,1.04
2026-02-14,South,Lifestyle,Ana Running Short,41.7,41.36,66,19,2752.0,1.01
2026-02-14,South,Lifestyle,Angel Light Running Short,45.74,42.27,94,160,4300.0,1.08
2026-02-14,South,Lifestyle,Antonia Racer Tank,31.09,35.45,31,91,964.0,0.88
2026-02-14,South,Lifestyle,Apollo Running Short,28.23,30.6,18,93,508.0,0.92
2026-02-14,South,Lifestyle,Arcadio Gym Short,17.15,19.9,27,119,463.0,0.86
2026-02-14,South,Lifestyle,Argus All-Weather Tank,24.37,21.35,58,124,1413.0,1.14
2026-02-14,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,43.62,40.25,20,130,872.0,1.08
2026-02-14,South,Lifestyle,Artemis Running Short,49.79,43.26,39,173,1942.0,1.15
2026-02-13,West,Apparel,Abominable Hoodie,68.85,70.14,45,104,3098.0,0.98
2026-02-13,West,Lifestyle,Adrienne Trek Jacket,59.81,55.52,26,0,1555.0,1.08
2026-02-13,West,Lifestyle,Aeon Capri,50.74,48.09,37,99,1877.0,1.06
2026-02-13,West,Apparel,Aero Daily Fitness Tee,20.2,22.77,52,28,1050.0,0.89
2026-02-13,West,Lifestyle,Aether Gym Pant,75.36,72.19,83,93,6255.0,1.04
2026-02-13,West,Lifestyle,Affirm Water Bottle,5.0,5.12,20,135,100.0,0.98
2026-02-13,West,Lifestyle,Aim Analog Watch,40.29,43.12,6,26,242.0,0.93
2026-02-13,West,Lifestyle,Ajax Full-Zip Sweatshirt,72.81,68.59,23,56,1675.0,1.06
2026-02-13,West,Lifestyle,Ana Running Short,38.32,38.77,49,51,1878.0,0.99
2026-02-13,West,Lifestyle,Angel Light Running Short,38.67,43.36,38,57,1469.0,0.89
2026-02-13,West,Lifestyle,Antonia Racer Tank,36.48,35.67,7,81,255.0,1.02
2026-02-13,West,Lifestyle,Apollo Running Short,27.87,32.12,59,36,1644.0,0.87
2026-02-13,West,Lifestyle,Arcadio Gym Short,17.77,18.17,53,12,942.0,0.98
2026-02-13,West,Lifestyle,Argus All-Weather Tank,22.82,21.72,59,8,1346.0,1.05
2026-02-13,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.82,38.61,29,4,1213.0,1.08
2026-02-13,West,Lifestyle,Artemis Running Short,45.6,46.55,52,110,2371.0,0.98
2026-02-13,East,Apparel,Abominable Hoodie,71.24,69.08,42,91,2992.0,1.03
2026-02-13,East,Lifestyle,Adrienne Trek Jacket,57.92,55.89,73,189,4228.0,1.04
2026-02-13,East,Lifestyle,Aeon Capri,49.25,49.21,90,198,4433.0,1.0
2026-02-13,East,Apparel,Aero Daily Fitness Tee,25.22,24.04,71,101,1791.0,1.05
2026-02-13,East,Lifestyle,Aether Gym Pant,73.93,74.4,45,165,3327.0,0.99
2026-02-13,East,Lifestyle,Affirm Water Bottle,7.89,5.55,46,46,363.0,1.42
2026-02-13,East,Lifestyle,Aim Analog Watch,42.12,43.8,8,29,337.0,0.96
2026-02-13,East,Lifestyle,Ajax Full-Zip Sweatshirt,66.84,70.44,82,169,5481.0,0.95
2026-02-13,East,Lifestyle,Ana Running Short,37.46,40.25,49,153,1836.0,0.93
2026-02-13,East,Lifestyle,Angel Light Running Short,40.05,40.85,29,170,1161.0,0.98
2026-02-13,East,Lifestyle,Antonia Racer Tank,37.95,35.87,29,30,1101.0,1.06
2026-02-13,East,Lifestyle,Apollo Running Short,36.33,33.2,52,148,1889.0,1.09
2026-02-13,East,Lifestyle,Arcadio Gym Short,16.16,21.48,65,138,1050.0,0.75
2026-02-13,East,Lifestyle,Argus All-Weather Tank,20.21,21.42,55,104,1112.0,0.94
2026-02-13,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.85,40.55,79,143,2911.0,0.91
2026-02-13,East,Lifestyle,Artemis Running Short,48.25,46.34,38,175,1834.0,1.04
2026-02-13,Central,Apparel,Abominable Hoodie,65.2,68.7,68,66,4434.0,0.95
2026-02-13,Central,Lifestyle,Adrienne Trek Jacket,61.43,57.73,47,101,2887.0,1.06
2026-02-13,Central,Lifestyle,Aeon Capri,46.84,47.4,55,20,2576.0,0.99
2026-02-13,Central,Apparel,Aero Daily Fitness Tee,27.55,25.64,55,35,1515.0,1.07
2026-02-13,Central,Lifestyle,Aether Gym Pant,77.58,73.36,5,151,388.0,1.06
2026-02-13,Central,Lifestyle,Affirm Water Bottle,7.27,8.88,32,12,233.0,0.82
2026-02-13,Central,Lifestyle,Aim Analog Watch,40.45,45.84,94,137,3802.0,0.88
2026-02-13,Central,Lifestyle,Ajax Full-Zip Sweatshirt,73.68,68.56,6,35,442.0,1.07
2026-02-13,Central,Lifestyle,Ana Running Short,44.43,40.39,68,46,3021.0,1.1
2026-02-13,Central,Lifestyle,Angel Light Running Short,38.42,43.03,64,95,2459.0,0.89
2026-02-13,Central,Lifestyle,Antonia Racer Tank,35.97,33.64,29,139,1043.0,1.07
2026-02-13,Central,Lifestyle,Apollo Running Short,28.69,33.77,28,153,803.0,0.85
2026-02-13,Central,Lifestyle,Arcadio Gym Short,16.63,19.68,87,29,1447.0,0.85
2026-02-13,Central,Lifestyle,Argus All-Weather Tank,19.85,22.15,51,30,1012.0,0.9
2026-02-13,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.84,39.67,63,149,2636.0,1.05
2026-02-13,Central,Lifestyle,Artemis Running Short,42.34,45.63,33,102,1397.0,0.93
2026-02-13,South,Apparel,Abominable Hoodie,69.54,69.14,51,113,3547.0,1.01
2026-02-13,South,Lifestyle,Adrienne Trek Jacket,61.08,58.53,15,193,916.0,1.04
2026-02-13,South,Lifestyle,Aeon Capri,50.54,46.3,46,159,2325.0,1.09
2026-02-13,South,Apparel,Aero Daily Fitness Tee,28.75,23.63,52,114,1495.0,1.22
2026-02-13,South,Lifestyle,Aether Gym Pant,73.08,75.62,18,7,1315.0,0.97
2026-02-13,South,Lifestyle,Affirm Water Bottle,8.54,7.86,31,18,265.0,1.09
2026-02-13,South,Lifestyle,Aim Analog Watch,48.63,44.28,19,21,924.0,1.1
2026-02-13,South,Lifestyle,Ajax Full-Zip Sweatshirt,72.1,70.48,63,136,4542.0,1.02
2026-02-13,South,Lifestyle,Ana Running Short,37.48,41.32,90,3,3373.0,0.91
2026-02-13,South,Lifestyle,Angel Light Running Short,46.85,42.53,10,139,469.0,1.1
2026-02-13,South,Lifestyle,Antonia Racer Tank,33.38,32.33,71,45,2370.0,1.03
2026-02-13,South,Lifestyle,Apollo Running Short,35.45,32.94,67,9,2375.0,1.08
2026-02-13,South,Lifestyle,Arcadio Gym Short,22.83,19.88,11,50,251.0,1.15
2026-02-13,South,Lifestyle,Argus All-Weather Tank,26.34,20.69,67,153,1765.0,1.27
2026-02-13,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.4,37.78,67,129,2774.0,1.1
2026-02-13,South,Lifestyle,Artemis Running Short,46.9,45.56,45,189,2111.0,1.03
2026-02-12,West,Apparel,Abominable Hoodie,71.15,70.32,6,126,427.0,1.01
2026-02-12,West,Lifestyle,Adrienne Trek Jacket,54.53,57.39,73,133,3981.0,0.95
2026-02-12,West,Lifestyle,Aeon Capri,47.42,48.92,38,69,1802.0,0.97
2026-02-12,West,Apparel,Aero Daily Fitness Tee,23.47,23.93,80,106,1878.0,0.98
